,area_type,location,total_sqft,bath,price,size,per_sq_foot
9832,0,7th Phase JP Nagar,1680.0,3.0,130.0,3,7738.0952380952385
9833,0,other,3500.0,4.0,500.0,3,14285.714285714286
9834,0,Sarjapur  Road,1700.0,3.0,93.5,3,5500.0
9835,2,other,2200.0,2.0,150.0,4,6818.181818181818
9836,0,Thanisandra,1595.0,3.0,105.0,3,6583.0721003134795
9837,0,Hennur Road,1480.0,3.0,100.0,3,6756.756756756757
9838,2,other,1092.0,3.0,95.0,3,8699.6336996337
9839,0,Koramangala,1866.0,4.0,245.0,3,13129.689174705252
9840,0,Hebbal,3895.0,3.0,390.0,3,10012.836970474968
9841,0,Banashankari,1683.0,3.0,115.0,3,6833.036244800951
9842,0,Dasanapura,545.0,2.0,22.34,2,4099.082568807339
9843,0,Banaswadi,1340.0,2.0,73.0,2,5447.761194029851
9844,1,other,1100.0,3.0,53.0,3,4818.181818181818
9845,2,Akshaya Nagar,2000.0,1.0,200.0,1,10000.0
9846,0,Whitefield,1185.0,2.0,56.0,2,4725.738396624472
9847,0,Chandapura,1025.0,2.0,27.68,2,2700.487804878049
9848,0,Haralur Road,1730.0,3.0,95.0,3,5491.329479768786
9849,0,Hennur Road,1450.0,3.0,88.6,3,6110.3448275862065
9850,0,Sarjapur  Road,1862.0,4.0,110.0,3,5907.626208378088
9851,2,Sarjapur  Road,4000.0,5.0,578.0,4,14450.0
9852,1,Old Madras Road,2430.0,5.0,180.0,3,7407.407407407408
9853,0,Hoodi,863.0,1.0,40.55,1,4698.725376593278
9854,0,other,1170.0,2.0,50.0,2,4273.504273504273
9855,0,other,1075.0,2.0,50.0,2,4651.162790697675
9856,0,Kodichikkanahalli,1060.0,2.0,34.0,2,3207.5471698113206
9857,0,Sarjapur,850.0,2.0,32.0,2,3764.705882352941
9858,0,other,935.0,2.0,45.9,2,4909.090909090909
9859,1,Gollarapalya Hosahalli,1905.0,3.0,86.0,4,4514.435695538058
9860,1,other,2000.0,6.0,300.0,6,15000.0
9861,0,Uttarahalli,1125.0,2.0,47.0,2,4177.777777777777
9862,2,9th Phase JP Nagar,600.0,6.0,75.0,6,12500.0
9863,1,Chikkabanavar,1500.0,4.0,105.0,4,7000.0
9864,1,Bannerghatta Road,1725.0,3.0,85.0,3,4927.536231884058
9865,0,other,1120.0,2.0,36.0,2,3214.285714285714
9866,0,Brookefield,1750.0,2.0,75.0,3,4285.714285714285
9867,0,7th Phase JP Nagar,2000.0,3.0,77.0,3,3850.0
9868,1,Koramangala,1745.0,3.0,98.0,3,5616.045845272206
9869,2,other,750.0,3.0,95.0,5,12666.666666666666
9870,0,Uttarahalli,1270.0,2.0,55.25,3,4350.393700787402
9871,0,Iblur Village,5384.0,5.0,420.0,5,7800.891530460624
9872,0,Sahakara Nagar,1180.0,2.0,72.0,2,6101.6949152542375
9873,1,other,1130.0,2.0,75.0,2,6637.168141592921
9874,0,Old Airport Road,2774.0,4.0,197.0,4,7101.658255227109
9875,0,Ardendale,1723.0,3.0,95.0,3,5513.6390017411495
9876,1,Mysore Road,1175.0,2.0,70.5,2,6000.0
9877,0,Ambalipura,1607.0,2.0,112.0,3,6969.508400746733
9878,1,other,1334.0,2.0,62.0,2,4647.67616191904
9879,1,Vishwapriya Layout,2800.0,5.0,130.0,5,4642.857142857143
9880,0,Bellandur,1138.0,3.0,128.0,3,11247.80316344464
9881,0,Bannerghatta,1113.0,2.0,70.0,2,6289.308176100629
9882,1,9th Phase JP Nagar,1300.0,2.0,58.0,3,4461.538461538462
9883,2,Judicial Layout,2400.0,4.0,350.0,4,14583.333333333334
9884,1,Sahakara Nagar,1200.0,2.0,60.0,2,5000.0
9885,0,other,1900.0,3.0,190.0,3,10000.0
9886,0,Jakkur,5150.0,4.0,559.0,4,10854.368932038835
9887,2,2nd Stage Nagarbhavi,1200.0,5.0,290.0,5,24166.666666666668
9888,0,Whitefield,2956.0,5.0,234.0,4,7916.102841677944
9889,2,Begur Road,1100.0,5.0,165.0,5,15000.0
9890,0,Panathur,1398.0,2.0,97.0,2,6938.483547925608
9891,2,Margondanahalli,1152.0,1.0,66.0,2,5729.166666666667
9892,2,other,1200.0,5.0,325.0,4,27083.333333333332
9893,0,Nagavara,1110.0,2.0,44.95,2,4049.5495495495497
9894,1,Devarachikkanahalli,1116.0,2.0,47.0,2,4211.469534050179
9895,0,Babusapalaya,1061.0,2.0,33.84,2,3189.4439208294066
9896,0,Malleshwaram,620.0,1.0,86.8,1,14000.0
9897,0,7th Phase JP Nagar,1300.0,2.0,52.0,3,4000.0
9898,1,Yelahanka,1270.0,2.0,57.0,2,4488.188976377953
9899,0,other,966.0,2.0,50.0,2,5175.983436853002
9900,2,other,1200.0,4.0,110.0,4,9166.666666666666
9901,2,Kodigehalli,1320.0,4.0,249.0,4,18863.636363636364
9902,0,Iblur Village,3596.0,5.0,297.0,4,8259.176863181312
9903,0,other,1630.0,3.0,131.0,3,8036.80981595092
9904,0,other,600.0,6.0,72.0,5,12000.0
9905,2,other,600.0,4.0,60.0,4,10000.0
9906,0,Amruthahalli,1202.0,2.0,65.0,2,5407.65391014975
9907,2,other,1200.0,4.0,250.0,4,20833.333333333332
9908,1,Jakkur,1300.0,2.0,80.0,2,6153.846153846154
9909,2,Uttarahalli,1200.0,6.0,330.0,6,27500.0
9910,0,Electronic City,1360.0,2.0,70.0,3,5147.058823529412
9911,0,Hennur Road,1155.0,2.0,69.18,2,5989.6103896103905
9912,0,Hosakerehalli,2378.0,3.0,310.0,3,13036.164844407065
9913,0,Hulimavu,1011.0,2.0,38.0,2,3758.6547972304647
9914,1,HSR Layout,1203.0,2.0,72.0,2,5985.037406483791
9915,0,Hebbal,1645.0,3.0,113.0,3,6869.300911854103
9916,0,Horamavu Agara,1364.0,2.0,50.0,3,3665.689149560117
9917,2,Anekal,1200.0,1.0,36.0,2,3000.0
9918,1,other,1050.0,2.0,41.0,1,3904.7619047619046
9919,0,Kothanur,1365.0,3.0,66.0,3,4835.1648351648355
9920,0,Jigani,1252.0,3.0,70.0,3,5591.054313099042
9921,0,Jigani,1221.0,3.0,65.0,3,5323.505323505324
9922,1,Panathur,1065.0,2.0,58.0,2,5446.0093896713615
9923,0,Uttarahalli,1270.0,2.0,55.25,3,4350.393700787402
9924,1,Sahakara Nagar,1032.0,2.0,45.0,2,4360.46511627907
9925,0,Frazer Town,2900.0,4.0,325.0,4,11206.896551724138
9926,0,Sector 2 HSR Layout,1515.0,2.0,69.0,3,4554.455445544554
9927,0,other,1427.0,2.0,52.0,2,3644.008409250175
9928,0,Magadi Road,940.0,2.0,50.0,2,5319.148936170212
9929,2,other,800.0,5.0,95.0,5,11875.0
9930,0,Bannerghatta Road,1460.0,2.0,80.0,3,5479.45205479452
9931,0,Sarjapur  Road,2275.0,4.0,175.0,3,7692.307692307692
9932,0,9th Phase JP Nagar,1522.0,3.0,90.0,3,5913.272010512484
9933,2,other,3210.0,4.0,380.0,3,11838.006230529594
9934,0,Thanisandra,1185.0,2.0,42.67,2,3600.84388185654
9935,0,other,5425.0,13.0,275.0,13,5069.124423963133
9936,1,Banashankari,1800.0,3.0,125.0,3,6944.444444444444
9937,0,Electronics City Phase 1,940.0,2.0,44.0,2,4680.851063829788
9938,2,other,1200.0,4.0,135.0,4,11250.0
9939,0,Marathahalli,1530.0,3.0,71.0,3,4640.522875816993
9940,1,other,1050.0,2.0,48.0,2,4571.428571428572
9941,0,Subramanyapura,929.0,2.0,49.0,2,5274.48869752422
9942,1,Banjara Layout,3750.0,5.0,145.0,4,3866.6666666666665
9943,0,Whitefield,1530.0,3.0,75.0,3,4901.9607843137255
9944,2,other,900.0,2.0,48.0,2,5333.333333333333
9945,0,Vasanthapura,978.0,2.0,34.22,2,3498.9775051124743
9946,1,other,4041.0,4.0,345.0,4,8537.490720118782
9947,0,Ambalipura,770.0,1.0,43.82,1,5690.909090909091
9948,1,Kaval Byrasandra,1066.0,2.0,55.0,2,5159.474671669794
9949,0,Electronic City,635.0,1.0,28.0,1,4409.4488188976375
9950,0,Whitefield,1015.0,2.0,45.0,2,4433.4975369458125
9951,1,Hebbal,1175.0,2.0,54.05,2,4600.0
9952,2,Chikkabanavar,1200.0,4.0,130.0,4,10833.333333333334
9953,0,Vidyaranyapura,1188.0,2.0,50.0,2,4208.754208754209
9954,2,Indira Nagar,2400.0,5.0,700.0,5,29166.666666666668
9955,0,other,620.0,1.0,25.0,1,4032.2580645161293
9956,1,other,1210.0,2.0,75.0,2,6198.347107438017
9957,2,Attibele,1000.0,3.0,90.0,3,9000.0
9958,0,Rajaji Nagar,1500.0,2.0,99.0,3,6600.0
9959,2,Electronic City,1800.0,3.0,190.0,4,10555.555555555555
9960,0,Thanisandra,1185.0,2.0,43.66,2,3684.3881856540083
9961,1,Basavangudi,1600.0,3.0,130.0,3,8125.0
9962,0,Gottigere,1100.0,2.0,28.0,2,2545.4545454545455
9963,0,Yelahanka,1300.0,2.0,69.23,2,5325.384615384615
9964,0,Kasavanhalli,1100.0,2.0,68.0,2,6181.818181818182
9965,0,Ambalipura,860.0,2.0,28.93,2,3363.953488372093
9966,0,Panathur,1007.0,2.0,64.0,2,6355.511420059583
9967,0,Akshaya Nagar,1100.0,2.0,48.0,2,4363.636363636364
9968,0,Whitefield,1187.0,2.0,38.0,2,3201.3479359730413
9969,0,R.T. Nagar,1150.0,2.0,72.0,2,6260.869565217391
9970,0,Nagavara,2400.0,3.0,252.0,3,10500.0
9971,0,other,1180.0,2.0,41.94,2,3554.237288135593
9972,0,Budigere,1820.0,3.0,85.2,3,4681.318681318681
9973,2,other,1200.0,6.0,180.0,6,15000.0
9974,2,other,2400.0,6.0,775.0,3,32291.666666666668
9975,0,KR Puram,3628.0,4.0,246.0,4,6780.595369349504
9976,1,other,1430.0,3.0,70.0,3,4895.104895104895
9977,0,Kanakpura Road,700.0,2.0,40.0,2,5714.285714285715
9978,2,other,1200.0,1.0,70.0,2,5833.333333333333
9979,0,Old Madras Road,1165.0,2.0,40.77,2,3499.570815450644
9980,0,Jalahalli,1569.0,3.0,118.0,3,7520.713830465264
9981,0,other,1950.0,4.0,95.0,3,4871.794871794872
9982,2,other,1200.0,3.0,70.0,2,5833.333333333333
9983,0,Yelahanka New Town,2437.0,3.0,125.0,3,5129.257283545343
9984,0,Marathahalli,950.0,2.0,46.7,2,4915.789473684211
9985,1,Bellandur,1685.0,3.0,115.0,3,6824.925816023739
9986,0,Green Glen Layout,3270.0,4.0,205.0,4,6269.113149847095
9987,0,Sarjapur  Road,1314.0,2.0,110.0,2,8371.38508371385
9988,0,other,1250.0,3.0,40.0,3,3200.0
9989,1,other,1130.0,2.0,68.0,2,6017.699115044248
9990,2,other,1200.0,9.0,122.0,6,10166.666666666666
9991,2,Sultan Palaya,890.0,5.0,160.0,6,17977.52808988764
9992,2,other,857.0,3.0,95.0,3,11085.180863477246
9993,0,Whitefield,2247.0,3.0,145.0,3,6453.048509123276
9994,0,Marathahalli,1550.0,3.0,85.0,3,5483.870967741936
9995,0,Hoodi,1715.0,2.0,100.0,3,5830.903790087464
9996,0,Hennur Road,1053.0,2.0,53.0,2,5033.2383665717
9997,2,Begur Road,1200.0,3.0,50.0,3,4166.666666666667
9998,2,HBR Layout,1800.0,2.0,230.0,3,12777.777777777777
9999,1,Chikkabanavar,2400.0,4.0,97.0,5,4041.6666666666665
10000,0,other,1245.0,1.0,60.0,2,4819.277108433735
10001,0,Koramangala,1320.0,2.0,160.0,2,12121.212121212122
10002,2,Whitefield,3940.0,5.0,265.0,4,6725.888324873096
10003,1,Thanisandra,1241.0,2.0,65.0,3,5237.711522965351
10004,1,7th Phase JP Nagar,2980.0,4.0,260.0,3,8724.832214765102
10005,2,other,600.0,5.0,130.0,6,21666.666666666668
10006,0,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2,5229.357798165138
10007,0,other,1390.0,2.0,50.0,3,3597.122302158273
10008,2,other,600.0,4.0,175.0,8,29166.666666666668
10009,0,other,2750.0,5.0,275.0,3,10000.0
10010,0,Kanakpura Road,1100.0,2.0,52.97,3,4815.454545454545
10011,1,Koramangala,1350.0,2.0,103.0,2,7629.62962962963
10012,1,other,800.0,2.0,55.0,2,6875.0
10013,0,Sarjapur  Road,1787.0,3.0,116.0,3,6491.326245103525
10014,1,BTM Layout,2400.0,3.0,220.0,3,9166.666666666666
10015,0,Haralur Road,3700.0,4.0,325.0,4,8783.783783783783
10016,0,Sarjapur  Road,1691.0,3.0,93.01,3,5500.295683027794
10017,0,Bhoganhalli,2119.0,4.0,111.0,4,5238.319962246343
10018,2,Chikka Tirupathi,2325.0,3.0,95.0,3,4086.021505376344
10019,2,Thyagaraja Nagar,570.0,5.0,80.0,5,14035.087719298246
10020,0,Akshaya Nagar,1896.0,3.0,102.0,3,5379.7468354430375
10021,0,Banashankari Stage V,1540.0,3.0,48.51,3,3150.0
10022,0,other,1244.0,2.0,95.0,2,7636.655948553054
10023,0,Hormavu,1365.0,2.0,65.0,3,4761.9047619047615
10024,0,Thanisandra,580.0,1.0,27.5,1,4741.379310344828
10025,0,Hebbal,1355.0,3.0,83.87,3,6189.667896678967
10026,2,other,1500.0,4.0,180.0,3,12000.0
10027,0,8th Phase JP Nagar,1513.0,2.0,62.0,2,4097.818902842036
10028,0,Banashankari,1175.0,2.0,41.13,2,3500.4255319148942
10029,0,Thanisandra,2087.0,4.0,139.0,3,6660.277910876856
10030,0,Talaghattapura,2273.0,3.0,145.0,3,6379.234491860977
10031,0,Thanisandra,2050.0,3.0,150.0,3,7317.073170731707
10032,1,other,1200.0,2.0,75.0,2,6250.0
10033,0,Whitefield,1190.0,2.0,59.0,2,4957.983193277311
10034,0,Kodigehalli,600.0,3.0,85.0,4,14166.666666666666
10035,0,Marathahalli,1019.0,2.0,49.86,2,4893.032384690873
10036,0,Thigalarapalya,1830.0,3.0,133.0,3,7267.75956284153
10037,2,Channasandra,4278.0,7.0,299.0,7,6989.247311827957
10038,0,Sarjapur  Road,1028.0,2.0,56.0,2,5447.470817120623
10039,1,Old Madras Road,1300.0,2.0,100.0,2,7692.307692307692
10040,0,Whitefield,1160.0,2.0,67.0,2,5775.862068965517
10041,0,Mahadevpura,1505.0,3.0,78.0,3,5182.724252491695
10042,0,Kogilu,1250.0,2.0,55.55,2,4444.0
10043,2,other,400.0,2.0,50.0,1,12500.0
10044,0,Sarjapur,1175.0,2.0,41.68,2,3547.2340425531916
10045,0,other,1100.0,2.0,57.6,2,5236.363636363636
10046,0,other,2159.0,3.0,120.0,3,5558.12876331635
10047,0,Devanahalli,1230.0,2.0,56.45,2,4589.430894308943
10048,2,other,1200.0,4.0,180.0,3,15000.0
10049,1,other,3100.0,6.0,165.0,5,5322.580645161291
10050,0,Old Madras Road,5020.0,7.0,287.0,5,5717.131474103586
10051,1,other,1200.0,1.0,48.0,1,4000.0
10052,0,other,1340.0,2.0,71.0,2,5298.507462686567
10053,0,Banashankari,1750.0,2.0,89.0,3,5085.714285714285
10054,0,Banashankari Stage II,1400.0,2.0,100.0,2,7142.857142857143
10055,1,Nagarbhavi,1350.0,3.0,60.0,3,4444.444444444444
10056,0,other,1675.0,3.0,62.0,3,3701.492537313433
10057,0,Thanisandra,1340.0,2.0,66.33,2,4950.0
10058,1,Malleshwaram,600.0,1.0,68.0,2,11333.333333333334
10059,0,Hulimavu,1276.0,2.0,76.0,2,5956.112852664577
10060,0,Ramagondanahalli,1738.0,2.0,76.0,3,4372.8423475258915
10061,0,other,1190.0,2.0,59.9,2,5033.6134453781515
10062,0,Electronic City,1128.0,2.0,65.45,2,5802.304964539007
10063,0,other,1250.0,2.0,55.0,2,4400.0
10064,1,other,1450.0,2.0,90.0,2,6206.896551724138
10065,0,Kudlu,1084.0,2.0,53.0,2,4889.29889298893
10066,1,Kaggadasapura,2150.0,4.0,90.0,4,4186.046511627907
10067,1,Koramangala,6000.0,4.0,625.0,4,10416.666666666666
10068,2,Nagarbhavi,600.0,3.0,77.0,4,12833.333333333334
10069,0,Hosur Road,1250.0,2.0,65.0,2,5200.0
10070,2,Seegehalli,2400.0,4.0,240.0,3,10000.0
10071,0,Begur,1304.0,3.0,65.0,3,4984.662576687117
10072,0,Rajaji Nagar,1640.0,3.0,268.0,3,16341.463414634147
10073,1,7th Phase JP Nagar,980.0,2.0,77.44,2,7902.040816326531
10074,0,other,1275.0,2.0,49.5,2,3882.3529411764707
10075,2,other,10030.0,1.0,150.0,1,1495.5134596211367
10076,2,Banjara Layout,2500.0,4.0,140.0,3,5600.0
10077,1,other,3600.0,4.0,225.0,4,6250.0
10078,2,Anekal,2400.0,4.0,95.0,3,3958.3333333333335
10079,0,other,2300.0,3.0,280.0,3,12173.91304347826
10080,0,Kanakpura Road,1450.0,2.0,70.18,3,4840.000000000001
10081,0,Electronic City,890.0,2.0,40.0,2,4494.38202247191
10082,0,Bannerghatta Road,1340.0,2.0,85.0,2,6343.2835820895525
10083,0,Vidyaranyapura,1100.0,2.0,75.0,3,6818.181818181818
10084,0,Kengeri,750.0,2.0,40.0,2,5333.333333333333
10085,2,Basaveshwara Nagar,700.0,4.0,125.0,4,17857.14285714286
10086,0,Akshaya Nagar,1300.0,2.0,66.0,2,5076.923076923077
10087,0,HRBR Layout,1301.0,2.0,120.0,2,9223.674096848577
10088,1,other,3200.0,8.0,130.0,9,4062.5
10089,2,other,1900.0,2.0,92.0,3,4842.105263157895
10090,0,Kanakpura Road,1299.0,2.0,105.0,2,8083.140877598153
10091,0,other,1250.0,3.0,40.0,3,3200.0
10092,2,Whitefield,1600.0,4.0,300.0,4,18750.0
10093,0,other,925.0,2.0,55.0,2,5945.945945945946
10094,2,other,3900.0,3.0,250.0,3,6410.25641025641
10095,0,Uttarahalli,1107.0,2.0,45.0,2,4065.040650406504
10096,2,other,1400.0,2.0,160.0,2,11428.57142857143
10097,0,Electronics City Phase 1,1300.0,2.0,67.0,2,5153.846153846154
10098,1,Yeshwanthpur,570.0,2.0,62.0,2,10877.192982456141
10099,0,other,1715.0,3.0,95.0,3,5539.35860058309
10100,1,Uttarahalli,1200.0,2.0,55.0,2,4583.333333333333
10101,2,other,1200.0,5.0,280.0,6,23333.333333333332
10102,0,other,703.0,2.0,60.0,2,8534.850640113798
10103,0,Talaghattapura,921.0,2.0,29.47,2,3199.782844733985
10104,0,Marathahalli,1144.0,2.0,65.0,2,5681.818181818182
10105,0,Kanakpura Road,525.0,1.0,26.01,1,4954.285714285715
10106,0,other,1400.0,2.0,56.0,3,4000.0
10107,0,Balagere,661.0,1.0,33.0,1,4992.435703479577
10108,2,other,1200.0,6.0,160.0,6,13333.333333333334
10109,1,Kengeri Satellite Town,1200.0,5.0,70.0,5,5833.333333333333
10110,0,Yelahanka,1705.0,3.0,91.0,3,5337.243401759531
10111,2,other,1035.0,5.0,170.0,5,16425.12077294686
10112,0,Kadugodi,1430.0,2.0,55.0,3,3846.153846153846
10113,0,Marathahalli,1240.0,2.0,55.0,2,4435.4838709677415
10114,0,Garudachar Palya,1325.0,2.0,60.8,3,4588.679245283019
10115,0,Thanisandra,1230.0,2.0,44.0,2,3577.2357723577234
10116,0,Electronics City Phase 1,1000.0,2.0,28.0,2,2800.0
10117,2,other,740.0,2.0,24.5,4,3310.810810810811
10118,0,Uttarahalli,1330.0,2.0,46.45,3,3492.4812030075186
10119,0,Sarjapur  Road,3005.0,5.0,275.0,4,9151.414309484193
10120,0,Shivaji Nagar,1300.0,3.0,170.0,3,13076.923076923076
10121,0,Haralur Road,1243.0,2.0,46.0,2,3700.7240547063557
10122,1,Kengeri Satellite Town,936.0,2.0,60.84,4,6500.0
10123,0,Banashankari Stage III,1500.0,2.0,100.0,3,6666.666666666667
10124,2,Kodigehalli,1200.0,4.0,156.0,3,13000.0
10125,1,Cox Town,1073.0,2.0,72.0,2,6710.158434296365
10126,1,Kudlu,1300.0,2.0,56.0,2,4307.692307692308
10127,2,Sarjapur,4201.0,4.0,435.0,4,10354.677457748156
10128,1,Electronic City,1065.0,2.0,30.75,2,2887.323943661972
10129,0,Whitefield,1216.0,2.0,66.88,2,5500.0
10130,1,Jigani,1252.0,3.0,59.0,3,4712.460063897764
10131,0,Hormavu,1196.0,2.0,44.8,2,3745.819397993311
10132,1,Kudlu,1027.0,2.0,44.0,2,4284.323271665044
10133,2,Padmanabhanagar,610.0,2.0,75.0,3,12295.081967213115
10134,0,other,1270.0,2.0,57.15,3,4500.0
10135,0,Mico Layout,1171.0,2.0,39.0,2,3330.486763450043
10136,0,Kothannur,1215.0,2.0,48.6,3,4000.0
10137,2,other,600.0,1.0,20.0,1,3333.3333333333335
10138,0,Whitefield,1180.0,2.0,77.0,2,6525.423728813559
10139,1,Electronic City Phase II,1160.0,2.0,33.51,2,2888.793103448276
10140,2,other,4382.0,4.0,400.0,4,9128.251939753538
10141,0,Whitefield,2140.0,3.0,139.0,3,6495.327102803738
10142,0,Yeshwanthpur,1500.0,3.0,100.0,3,6666.666666666667
10143,0,Banaswadi,1008.0,2.0,52.0,2,5158.730158730159
10144,0,Ambedkar Nagar,1921.0,4.0,129.0,3,6715.252472670484
10145,0,Electronic City,1127.0,2.0,32.0,2,2839.396628216504
10146,0,Rajaji Nagar,1621.0,3.0,124.0,3,7649.599012954966
10147,2,other,2400.0,3.0,360.0,3,15000.0
10148,0,other,1030.0,2.0,77.25,3,7500.0
10149,0,Whitefield,1314.0,2.0,84.0,2,6392.6940639269405
10150,0,Choodasandra,1220.0,3.0,56.0,3,4590.163934426229
10151,2,Banashankari Stage VI,600.0,3.0,97.0,4,16166.666666666666
10152,1,JP Nagar,1590.0,2.0,85.0,3,5345.911949685535
10153,0,Shivaji Nagar,703.0,2.0,49.5,2,7041.251778093883
10154,0,Hosakerehalli,1795.0,3.0,64.62,3,3600.0
10155,1,Gottigere,3000.0,3.0,132.0,4,4400.0
10156,0,Sarjapur  Road,4395.0,4.0,242.0,4,5506.257110352673
10157,0,Electronic City,825.0,2.0,35.0,2,4242.424242424242
10158,0,Yelahanka,4025.0,6.0,350.0,4,8695.652173913044
10159,0,other,1254.0,2.0,70.0,3,5582.13716108453
10160,1,Ramagondanahalli,2040.0,3.0,114.0,3,5588.235294117647
10161,0,Thigalarapalya,2215.0,4.0,154.0,3,6952.5959367945825
10162,0,Jalahalli,1478.0,2.0,125.0,2,8457.374830852503
10163,0,Malleshwaram,2475.0,4.0,337.0,3,13616.161616161617
10164,0,other,1669.0,3.0,298.0,3,17855.002995805873
10165,0,other,1820.0,3.0,79.5,3,4368.131868131868
10166,0,Horamavu Agara,1623.0,3.0,89.0,3,5483.672211953173
10167,0,Haralur Road,1243.0,2.0,46.0,2,3700.7240547063557
10168,0,Electronic City,1200.0,2.0,40.5,2,3375.0
10169,0,Gottigere,1613.0,3.0,72.0,3,4463.732176069436
10170,0,other,1293.0,2.0,80.0,2,6187.161639597834
10171,0,Hoskote,1065.0,2.0,28.5,2,2676.056338028169
10172,0,Kudlu Gate,940.0,2.0,69.57,2,7401.063829787233
10173,0,Sarjapur  Road,1181.0,2.0,65.0,3,5503.81033022862
10174,0,Malleshwaram,2215.0,3.0,275.0,3,12415.349887133183
10175,1,Marathahalli,1100.0,2.0,75.0,1,6818.181818181818
10176,0,other,1050.0,2.0,36.0,2,3428.5714285714284
10177,0,Subramanyapura,1260.0,2.0,75.0,3,5952.380952380952
10178,0,Banashankari Stage II,2800.0,3.0,425.0,5,15178.57142857143
10179,0,other,1500.0,3.0,56.0,3,3733.3333333333335
10180,2,KR Puram,1200.0,6.0,132.0,6,11000.0
10181,2,other,1000.0,2.0,66.0,2,6600.0
10182,0,Whitefield,1530.0,3.0,73.0,3,4771.24183006536
10183,0,HSR Layout,1140.0,2.0,46.0,2,4035.0877192982457
10184,0,other,1864.0,3.0,115.0,3,6169.527896995708
10185,1,Sarjapur,1575.0,3.0,55.0,3,3492.063492063492
10186,2,Attibele,1200.0,3.0,105.0,3,8750.0
10187,0,Raja Rajeshwari Nagar,945.0,2.0,45.0,2,4761.9047619047615
10188,0,Sarjapur  Road,1691.0,3.0,100.0,3,5913.660555884092
10189,2,other,1200.0,2.0,135.0,2,11250.0
10190,1,Electronic City Phase II,1220.0,3.0,35.25,3,2889.344262295082
10191,1,Kengeri,600.0,1.0,35.0,1,5833.333333333333
10192,0,Whitefield,1160.0,2.0,39.0,2,3362.0689655172414
10193,0,other,1950.0,2.0,89.5,3,4589.74358974359
10194,0,Vittasandra,1650.0,3.0,85.0,3,5151.515151515152
10195,1,other,2400.0,4.0,150.0,4,6250.0
10196,0,Abbigere,795.0,1.0,32.6,2,4100.62893081761
10197,2,other,800.0,5.0,95.0,5,11875.0
10198,2,TC Palaya,1400.0,5.0,97.0,5,6928.571428571428
10199,0,Kalyan nagar,2285.0,4.0,165.0,3,7221.006564551422
10200,0,Haralur Road,1243.0,2.0,46.0,2,3700.7240547063557
10201,0,other,1263.0,2.0,51.5,2,4077.593032462391
10202,0,other,1200.0,4.0,115.0,5,9583.333333333334
10203,0,Hennur,1345.0,2.0,69.0,3,5130.111524163569
10204,1,other,4400.0,5.0,240.0,5,5454.545454545455
10205,0,Electronic City,1360.0,2.0,58.0,3,4264.705882352941
10206,0,Sarjapur  Road,1026.0,2.0,60.55,2,5901.559454191033
10207,0,other,1050.0,2.0,38.0,2,3619.0476190476193
10208,0,Uttarahalli,1460.0,3.0,76.0,3,5205.479452054795
10209,0,other,1525.0,2.0,91.48,3,5998.688524590164
10210,1,Kanakpura Road,1843.0,3.0,85.0,3,4612.045577862181
10211,0,Ananth Nagar,1000.0,2.0,25.0,2,2500.0
10212,0,Koramangala,1642.0,2.0,115.0,3,7003.654080389769
10213,2,TC Palaya,1200.0,2.0,66.0,3,5500.0
10214,0,other,975.0,2.0,60.0,2,6153.846153846154
10215,0,Bisuvanahalli,1075.0,2.0,44.0,3,4093.0232558139537
10216,0,Panathur,1210.0,2.0,77.93,2,6440.495867768595
10217,0,other,2000.0,3.0,100.0,3,5000.0
10218,0,Akshaya Nagar,1225.0,2.0,68.0,2,5551.0204081632655
10219,0,Jakkur,1290.0,2.0,80.04,2,6204.651162790698
10220,1,other,1220.0,2.0,56.0,2,4590.163934426229
10221,2,other,1500.0,2.0,85.0,1,5666.666666666667
10222,0,Kaggadasapura,1361.0,2.0,79.0,2,5804.555473916238
10223,2,Frazer Town,2801.25,4.0,462.0,5,16492.637215528783
10224,1,1st Phase JP Nagar,1394.0,2.0,85.0,2,6097.5609756097565
10225,0,Yelahanka,870.0,2.0,27.0,2,3103.448275862069
10226,2,other,5000.0,5.0,300.0,4,6000.0
10227,0,Rajaji Nagar,1222.0,2.0,98.0,2,8019.639934533551
10228,0,Hebbal,1420.0,2.0,99.39,2,6999.295774647887
10229,0,Bellandur,1846.0,3.0,135.0,3,7313.109425785482
10230,2,Benson Town,1688.12,2.0,270.0,2,15994.123640499492
10231,0,Yeshwanthpur,1167.0,2.0,64.08,2,5491.002570694088
10232,0,Ananth Nagar,902.0,2.0,25.0,2,2771.6186252771618
10233,0,Kannamangala,2422.0,4.0,135.0,4,5573.905862923204
10234,0,Rachenahalli,1050.0,2.0,52.5,2,5000.0
10235,1,other,1000.0,2.0,50.0,2,5000.0
10236,1,Kundalahalli,1260.0,2.0,58.0,2,4603.174603174603
10237,1,Banashankari Stage II,3000.0,3.0,450.0,3,15000.0
10238,0,Jigani,939.0,2.0,39.0,2,4153.35463258786
10239,2,Konanakunte,1590.0,6.0,150.0,9,9433.962264150943
10240,2,Jalahalli,600.0,1.0,37.0,1,6166.666666666667
10241,1,8th Phase JP Nagar,1298.0,2.0,59.0,2,4545.454545454545
10242,0,Marathahalli,1710.0,3.0,135.0,3,7894.736842105263
10243,0,Subramanyapura,1000.0,2.0,45.0,2,4500.0
